#Sample,Regressor_0_USD,Regressor_1_EUR-EURIBOR-3M,Regressor_2_USD-LIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
723,1.035878,0.001489,0.010354,2267277.820679,0.000000,1773632.048884,1852540.738136,-985150.682171,2093807.545081
724,1.036057,0.007918,0.019216,2262343.114796,0.000000,1773632.048884,1852540.738136,-802581.617504,2093807.545081
725,1.036962,0.008105,0.020696,2266180.008078,2034495.257197,1773632.048884,1852540.738136,-1292135.601205,2093807.545081
726,1.038189,-0.000860,0.002453,2266144.314031,0.000000,1773632.048884,1852540.738136,1347855.028735,2093807.545081
727,1.040311,-0.000127,0.008405,2278391.501310,0.000000,1773632.048884,1852540.738136,-366919.774791,2093807.545081
728,1.040952,0.007326,0.000493,2242514.065953,0.000000,1773632.048884,1852540.738136,-28839.463532,2093807.545081
729,1.042271,-0.007725,-0.007597,2279370.951822,0.000000,1773632.048884,1852540.738136,-206335.200439,2093807.545081
730,1.044392,-0.002168,0.018443,2310168.230265,0.000000,1773632.048884,1852540.738136,997218.856206,2093807.545081
731,1.044802,0.010164,0.013470,2263843.149941,0.000000,1773632.048884,1852540.738136,-1336052.109030,2093807.545081
732,1.044821,0.017535,0.034168,2275723.193418,0.000000,1773632.048884,1852540.738136,-822110.347078,2093807.545081
733,1.046718,-0.006474,0.021952,2334118.940158,0.000000,1773632.048884,1852540.738136,898856.608057,2093807.545081
734,1.046728,-0.006611,0.013091,2319865.180319,0.000000,1773632.048884,1852540.738136,-404701.306523,2093807.545081
735,1.047402,0.002003,0.029949,2322592.255722,0.000000,1773632.048884,1852540.738136,655315.314084,2093807.545081
736,1.051342,0.025376,0.036868,2269184.990405,0.000000,1773632.048884,1852540.738136,984297.321545,2093807.545081
737,1.051677,0.006661,-0.000567,2265526.821541,0.000000,1773632.048884,1852540.738136,837960.860336,2093807.545081
738,1.053257,-0.008879,0.011477,2337572.764593,0.000000,1773632.048884,1852540.738136,-599644.162129,2093807.545081
739,1.053374,0.006998,0.010028,2285992.904372,0.000000,1773632.048884,1852540.738136,-229303.355635,2093807.545081
740,1.053378,-0.003481,0.017576,2331273.734623,0.000000,1773632.048884,1852540.738136,-124865.715447,2093807.545081
741,1.053484,0.000888,-0.002800,2283786.215217,0.000000,1773632.048884,1852540.738136,1504979.738367,2093807.545081
742,1.053604,0.000868,0.042273,2359046.567017,0.000000,1773632.048884,1852540.738136,-509406.120220,2093807.545081
743,1.053768,0.005648,0.054461,2364740.115527,2054765.825229,1773632.048884,1852540.738136,1531200.371794,2093807.545081
744,1.054168,0.005815,0.010585,2292305.335542,0.000000,1773632.048884,1852540.738136,745276.193645,2093807.545081
745,1.054893,0.018595,0.034876,2294615.933352,0.000000,1773632.048884,1852540.738136,2784925.598919,2093807.545081
746,1.055052,0.022139,0.015923,2251548.387260,0.000000,1773632.048884,1852540.738136,-284472.968324,2093807.545081
747,1.055564,-0.013138,-0.011565,2317246.463398,0.000000,1773632.048884,1852540.738136,-918594.566467,2093807.545081
748,1.056086,-0.008273,-0.002266,2318715.127512,0.000000,1773632.048884,1852540.738136,346580.042868,2093807.545081
749,1.057189,-0.009933,0.006661,2340888.901554,0.000000,1773632.048884,1852540.738136,-440436.012129,2093807.545081
750,1.059135,0.012223,0.019646,2297788.778883,2061330.801114,1773632.048884,1852540.738136,-305716.117117,2093807.545081
751,1.060877,-0.013998,-0.011826,2330390.133328,0.000000,1773632.048884,1852540.738136,-791003.267062,2093807.545081
752,1.061636,0.014960,0.044027,2335073.912619,2064405.298608,1773632.048884,1852540.738136,-1303636.529453,2093807.545081
753,1.062001,0.012342,0.041345,2339445.709163,0.000000,1773632.048884,1852540.738136,-560930.205302,2093807.545081
754,1.062001,0.010377,0.023048,2315169.838770,0.000000,1773632.048884,1852540.738136,550920.979419,2093807.545081
755,1.062087,-0.010563,0.023826,2380778.715736,2064960.696853,1773632.048884,1852540.738136,128710.811248,2093807.545081
756,1.062420,0.007425,0.030408,2337371.033821,2065371.213064,1773632.048884,1852540.738136,-985313.048921,2093807.545081
757,1.062699,0.015677,0.030597,2312726.328533,2065714.066511,1773632.048884,1852540.738136,548069.289516,2093807.545081
758,1.063822,0.009953,0.037029,2343381.541476,0.000000,1773632.048884,1852540.738136,151545.691184,2093807.545081
759,1.063886,-0.002307,0.005888,2329807.152647,0.000000,1773632.048884,1852540.738136,376764.137987,2093807.545081
760,1.063909,-0.008042,0.020987,2372193.438946,0.000000,1773632.048884,1852540.738136,-246895.844646,2093807.545081
761,1.063923,0.013381,0.014646,2295704.651438,0.000000,1773632.048884,1852540.738136,-93508.020640,2093807.545081
762,1.065720,0.010843,0.005787,2292493.902896,0.000000,1773632.048884,1852540.738136,739139.396105,2093807.545081
763,1.066788,0.003324,0.001097,2310344.410086,0.000000,1773632.048884,1852540.738136,1757845.935299,2093807.545081
764,1.066828,-0.011065,0.009880,2369154.856926,0.000000,1773632.048884,1852540.738136,998072.274398,2093807.545081
765,1.068024,-0.002607,-0.029830,2279481.020703,0.000000,1773632.048884,1852540.738136,468280.297077,2093807.545081
766,1.070576,-0.007458,-0.000962,2347992.093116,0.000000,1773632.048884,1852540.738136,3250331.183202,2093807.545081
767,1.071878,0.012160,0.024990,2333154.275314,0.000000,1773632.048884,1852540.738136,-673851.157196,2093807.545081
768,1.072182,0.010517,0.028304,2344300.417251,0.000000,1773632.048884,1852540.738136,1916155.279625,2093807.545081
769,1.072298,0.007487,0.015171,2332177.671907,0.000000,1773632.048884,1852540.738136,669346.378160,2093807.545081
770,1.072633,0.002413,0.020603,2357366.250971,0.000000,1773632.048884,1852540.738136,247544.222910,2093807.545081
771,1.073414,-0.004101,-0.007013,2333479.990216,0.000000,1773632.048884,1852540.738136,122492.169709,2093807.545081
772,1.073768,-0.009070,0.035012,2417530.577431,0.000000,1773632.048884,1852540.738136,1282866.971695,2093807.545081
773,1.074001,0.010628,0.025097,2342379.879245,0.000000,1773632.048884,1852540.738136,-1812186.326247,2093807.545081
774,1.076026,0.007656,0.025272,2355881.823881,0.000000,1773632.048884,1852540.738136,706031.339062,2093807.545081
775,1.076166,0.000323,0.011890,2356629.337383,0.000000,1773632.048884,1852540.738136,-2120118.888745,2093807.545081
776,1.076999,-0.002273,-0.008233,2333159.990740,0.000000,1773632.048884,1852540.738136,-1824489.239968,2093807.545081
777,1.077926,0.016844,0.017261,2318250.966667,0.000000,1773632.048884,1852540.738136,-491334.517180,2093807.545081
778,1.079645,0.009076,0.007241,2329180.996834,0.000000,1773632.048884,1852540.738136,1331164.138086,2093807.545081
779,1.080093,-0.000680,0.025055,2388985.681799,0.000000,1773632.048884,1852540.738136,355610.896142,2093807.545081
780,1.080867,-0.000026,0.008568,2361764.679936,0.000000,1773632.048884,1852540.738136,604097.452451,2093807.545081
781,1.082387,0.009204,0.005431,2331404.017573,0.000000,1773632.048884,1852540.738136,1531948.493881,2093807.545081
782,1.082523,-0.003452,-0.003213,2356283.988064,0.000000,1773632.048884,1852540.738136,-612012.415764,2093807.545081
783,1.083839,-0.005380,0.025799,2411712.933011,2092116.766050,1773632.048884,1852540.738136,1624469.127348,2093807.545081
784,1.084231,0.014470,0.061823,2410946.781746,0.000000,1773632.048884,1852540.738136,-1417157.046423,2093807.545081
785,1.084621,-0.007350,0.025874,2419244.612422,2093106.831243,1773632.048884,1852540.738136,817543.330147,2093807.545081
786,1.084949,-0.004287,0.034119,2423936.883507,0.000000,1773632.048884,1852540.738136,-190787.982943,2093807.545081
787,1.085141,0.001473,0.022366,2388240.305373,0.000000,1773632.048884,1852540.738136,-2546967.777256,2093807.545081
788,1.087647,0.010426,-0.001905,2326244.393279,2096944.395457,1773632.048884,1852540.738136,1344493.032266,2093807.545081
789,1.088056,0.000825,-0.006314,2349340.636426,0.000000,1773632.048884,1852540.738136,-1246522.121160,2093807.545081
790,1.088909,0.000348,0.012832,2383741.815362,0.000000,1773632.048884,1852540.738136,54946.830357,2093807.545081
791,1.088980,-0.014540,0.038245,2468460.871302,0.000000,1773632.048884,1852540.738136,-278812.863145,2093807.545081
792,1.089537,0.001695,0.028143,2405629.950977,0.000000,1773632.048884,1852540.738136,177858.540899,2093807.545081
793,1.089842,0.011605,0.030231,2379814.183033,0.000000,1773632.048884,1852540.738136,1047366.822930,2093807.545081
794,1.090250,0.001952,0.005929,2370371.216210,0.000000,1773632.048884,1852540.738136,1070754.372405,2093807.545081
795,1.090993,-0.006583,0.009641,2403579.303749,0.000000,1773632.048884,1852540.738136,1567697.977069,2093807.545081
796,1.091611,0.011254,0.015527,2360491.523497,2101993.465727,1773632.048884,1852540.738136,-172101.320204,2093807.545081
797,1.091792,0.006918,0.013845,2371296.600518,0.000000,1773632.048884,1852540.738136,19084.692252,2093807.545081
798,1.092112,0.019438,0.021845,2346858.689647,0.000000,1773632.048884,1852540.738136,-1811486.866976,2093807.545081
799,1.092746,0.002052,0.019432,2396934.594443,0.000000,1773632.048884,1852540.738136,145387.430507,2093807.545081
800,1.093135,0.015696,0.003967,2330947.470091,0.000000,1773632.048884,1852540.738136,-424343.022481,2093807.545081
801,1.093540,0.010864,0.036763,2399978.869594,0.000000,1773632.048884,1852540.738136,-1026476.059853,2093807.545081
802,1.094817,0.009811,0.010254,2362745.432134,0.000000,1773632.048884,1852540.738136,-513637.237420,2093807.545081
803,1.096424,0.008313,0.019689,2385852.346246,0.000000,1773632.048884,1852540.738136,543376.360225,2093807.545081
804,1.096690,0.004572,0.019680,2397621.755264,0.000000,1773632.048884,1852540.738136,402431.137110,2093807.545081
805,1.096855,-0.007114,0.032731,2453374.994841,0.000000,1773632.048884,1852540.738136,528631.495344,2093807.545081
806,1.097557,-0.007636,0.013303,2425543.179939,0.000000,1773632.048884,1852540.738136,476308.968829,2093807.545081
807,1.097953,0.010552,-0.018234,2319892.717601,0.000000,1773632.048884,1852540.738136,-340305.979332,2093807.545081
808,1.098217,-0.001572,-0.001536,2384900.834845,0.000000,1773632.048884,1852540.738136,1153416.903849,2093807.545081
809,1.098261,-0.006401,0.041713,2468108.523307,0.000000,1773632.048884,1852540.738136,-442536.021452,2093807.545081
810,1.098649,-0.004083,-0.000842,2394446.336640,0.000000,1773632.048884,1852540.738136,458771.108359,2093807.545081
811,1.099649,-0.005127,0.016742,2427690.672533,0.000000,1773632.048884,1852540.738136,183031.081700,2093807.545081
812,1.101970,-0.001257,0.009515,2409223.673777,0.000000,1773632.048884,1852540.738136,1512783.685689,2093807.545081
813,1.101984,0.019436,0.031434,2382441.077454,0.000000,1773632.048884,1852540.738136,-536181.079682,2093807.545081
814,1.102953,-0.015090,0.007937,2449605.622891,0.000000,1773632.048884,1852540.738136,-691238.385165,2093807.545081
815,1.104087,0.013984,0.004182,2358842.050986,0.000000,1773632.048884,1852540.738136,84643.677663,2093807.545081
816,1.104441,0.000142,0.024887,2434441.827338,0.000000,1773632.048884,1852540.738136,92434.978437,2093807.545081
817,1.105773,0.008816,0.018349,2400822.499208,0.000000,1773632.048884,1852540.738136,1234859.824981,2093807.545081
818,1.106636,0.002772,0.021964,2426323.300771,0.000000,1773632.048884,1852540.738136,490776.954471,2093807.545081
819,1.109138,-0.000042,0.006054,2414242.714669,0.000000,1773632.048884,1852540.738136,-818070.764891,2093807.545081
820,1.109941,0.000366,0.028512,2450257.588859,0.000000,1773632.048884,1852540.738136,2301151.839442,2093807.545081
821,1.110153,0.016000,0.007503,2370369.989076,0.000000,1773632.048884,1852540.738136,-1053326.863164,2093807.545081
822,1.110641,0.015968,0.009704,2375028.969851,0.000000,1773632.048884,1852540.738136,-2119744.021845,2093807.545081
823,1.112774,0.019528,0.026861,2396324.268793,0.000000,1773632.048884,1852540.738136,-144928.739418,2093807.545081
824,1.113800,0.013781,0.040508,2437253.372578,0.000000,1773632.048884,1852540.738136,-2025010.389224,2093807.545081
825,1.113988,0.017610,0.009802,2376940.284038,0.000000,1773632.048884,1852540.738136,509459.417126,2093807.545081
826,1.115251,-0.004301,0.006695,2439904.425497,0.000000,1773632.048884,1852540.738136,611842.276704,2093807.545081
827,1.115287,-0.004667,0.001340,2432570.679130,0.000000,1773632.048884,1852540.738136,-1313157.980517,2093807.545081
828,1.115949,0.004764,0.001042,2405356.494311,0.000000,1773632.048884,1852540.738136,-1015904.102060,2093807.545081
829,1.116883,0.004576,0.006868,2417092.087154,0.000000,1773632.048884,1852540.738136,-1390412.558885,2093807.545081
830,1.117351,0.006475,0.040291,2465266.833930,0.000000,1773632.048884,1852540.738136,-860202.297162,2093807.545081
831,1.120994,-0.001050,0.003779,2436937.834802,0.000000,1773632.048884,1852540.738136,-301493.549784,2093807.545081
832,1.121392,0.008246,0.029574,2451096.307770,0.000000,1773632.048884,1852540.738136,-154271.156443,2093807.545081
833,1.123137,0.007060,0.026492,2453121.183183,0.000000,1773632.048884,1852540.738136,271927.400172,2093807.545081
834,1.124825,-0.011547,0.027450,2511772.251905,0.000000,1773632.048884,1852540.738136,2754043.973894,2093807.545081
835,1.124996,0.018470,0.007749,2393051.216333,0.000000,1773632.048884,1852540.738136,-796943.007053,2093807.545081
836,1.129695,0.014056,0.043065,2471375.371560,0.000000,1773632.048884,1852540.738136,-756952.621960,2093807.545081
837,1.131023,0.000946,0.033650,2497257.893789,2153465.625972,1773632.048884,1852540.738136,-395221.427832,2093807.545081
838,1.131934,0.007837,-0.007543,2414086.326037,0.000000,1773632.048884,1852540.738136,337242.558374,2093807.545081
839,1.132321,-0.002587,0.010171,2473505.854065,0.000000,1773632.048884,1852540.738136,-967080.244395,2093807.545081
840,1.135453,0.007511,0.028513,2478802.391285,2159392.978854,1773632.048884,1852540.738136,415791.387550,2093807.545081
841,1.136076,0.022754,0.036444,2447926.767142,0.000000,1773632.048884,1852540.738136,792536.075180,2093807.545081
842,1.136255,0.002749,0.024089,2487260.765855,0.000000,1773632.048884,1852540.738136,228273.342182,2093807.545081
843,1.137584,-0.001317,0.022432,2498968.973881,0.000000,1773632.048884,1852540.738136,410860.776458,2093807.545081
844,1.138208,0.001263,0.006458,2467866.080353,0.000000,1773632.048884,1852540.738136,-786856.015699,2093807.545081
845,1.138525,-0.006077,0.006127,2489263.306237,0.000000,1773632.048884,1852540.738136,-1381754.592448,2093807.545081
846,1.140008,0.008227,0.003588,2446465.571723,0.000000,1773632.048884,1852540.738136,327294.965617,2093807.545081
847,1.143963,0.015840,0.004597,2433351.229610,0.000000,1773632.048884,1852540.738136,-540033.133419,2093807.545081
848,1.144253,-0.008361,0.021331,2530086.683969,0.000000,1773632.048884,1852540.738136,-194727.808273,2093807.545081
849,1.146628,0.009570,0.023145,2485971.669261,0.000000,1773632.048884,1852540.738136,-684978.112267,2093807.545081
850,1.148468,0.006456,0.042265,2527848.247494,0.000000,1773632.048884,1852540.738136,-614172.212527,2093807.545081
851,1.148863,0.024404,0.051450,2491283.449112,0.000000,1773632.048884,1852540.738136,958169.454756,2093807.545081
852,1.150387,0.010601,0.012478,2473608.838466,0.000000,1773632.048884,1852540.738136,879589.302028,2093807.545081
853,1.151095,0.000141,0.003957,2492023.876739,0.000000,1773632.048884,1852540.738136,-52365.936718,2093807.545081
854,1.151363,-0.000190,0.031541,2535838.091740,0.000000,1773632.048884,1852540.738136,-777368.676675,2093807.545081
855,1.151740,-0.001617,-0.003245,2487174.365388,0.000000,1773632.048884,1852540.738136,1927427.530884,2093807.545081
856,1.151961,0.000496,0.013108,2506789.217479,0.000000,1773632.048884,1852540.738136,-511095.346882,2093807.545081
857,1.152921,0.005520,0.022498,2508659.404577,0.000000,1773632.048884,1852540.738136,38558.239256,2093807.545081
858,1.154051,-0.005387,0.012426,2526521.800660,0.000000,1773632.048884,1852540.738136,-2347434.749353,2093807.545081
859,1.154642,0.000957,0.000633,2491312.696489,2185396.637094,1773632.048884,1852540.738136,438772.259448,2093807.545081
860,1.155188,0.013951,0.001641,2456153.515716,0.000000,1773632.048884,1852540.738136,378011.809525,2093807.545081
861,1.159335,-0.001870,0.020744,2539166.594565,0.000000,1773632.048884,1852540.738136,-767436.263894,2093807.545081
862,1.163340,0.006110,-0.009900,2476729.078316,0.000000,1773632.048884,1852540.738136,1739091.345051,2093807.545081
863,1.165464,0.011173,0.053346,2563186.911191,0.000000,1773632.048884,1852540.738136,-599163.754468,2093807.545081
864,1.166128,0.013733,0.010738,2492080.582015,0.000000,1773632.048884,1852540.738136,-1106444.527105,2093807.545081
865,1.166913,0.008638,0.003430,2496966.688616,0.000000,1773632.048884,1852540.738136,-123180.962652,2093807.545081
866,1.167013,0.004140,0.029008,2549113.797383,2202437.867814,1773632.048884,1852540.738136,-94784.623950,2093807.545081
867,1.168885,0.005635,0.009257,2518304.243967,0.000000,1773632.048884,1852540.738136,-417944.490224,2093807.545081
868,1.170322,-0.004883,0.002410,2540477.471611,0.000000,1773632.048884,1852540.738136,-162230.145049,2093807.545081
869,1.172234,0.014694,0.011403,2502009.366577,0.000000,1773632.048884,1852540.738136,-985585.620315,2093807.545081
870,1.174070,0.005191,0.008006,2527462.742340,0.000000,1773632.048884,1852540.738136,2849265.266820,2093807.545081
871,1.176499,-0.010784,0.029434,2608931.295778,0.000000,1773632.048884,1852540.738136,-1099890.555542,2093807.545081
872,1.178307,0.004835,0.011055,2541097.684580,0.000000,1773632.048884,1852540.738136,-927685.405332,2093807.545081
873,1.178363,0.008268,-0.012547,2495214.113466,0.000000,1773632.048884,1852540.738136,-313932.695544,2093807.545081
874,1.179654,-0.015436,-0.001563,2581519.329441,0.000000,1773632.048884,1852540.738136,688472.569284,2093807.545081
875,1.179816,0.003312,-0.012234,2512701.947493,0.000000,1773632.048884,1852540.738136,1648306.754674,2093807.545081
876,1.181257,-0.005090,0.031981,2605699.136962,0.000000,1773632.048884,1852540.738136,-382593.561856,2093807.545081
877,1.181720,-0.011125,-0.010345,2560104.147865,0.000000,1773632.048884,1852540.738136,665090.387938,2093807.545081
878,1.182150,0.002788,0.046065,2606451.759182,0.000000,1773632.048884,1852540.738136,1107373.170419,2093807.545081
879,1.183899,0.014317,0.016472,2532970.482666,0.000000,1773632.048884,1852540.738136,157605.934212,2093807.545081
880,1.184047,-0.004487,0.015989,2585373.260238,0.000000,1773632.048884,1852540.738136,561344.991511,2093807.545081
881,1.186133,-0.016755,0.015098,2621768.672151,0.000000,1773632.048884,1852540.738136,952849.143332,2093807.545081
882,1.186450,0.005812,0.032614,2585977.941302,0.000000,1773632.048884,1852540.738136,749438.806340,2093807.545081
883,1.187118,-0.000386,-0.007130,2544794.434666,0.000000,1773632.048884,1852540.738136,728890.809786,2093807.545081
884,1.188758,-0.001250,0.030000,2605902.269281,0.000000,1773632.048884,1852540.738136,-1201588.491261,2093807.545081
885,1.188861,-0.001942,0.010313,2578694.147527,0.000000,1773632.048884,1852540.738136,685148.267081,2093807.545081
886,1.190031,0.003728,0.037918,2606220.154735,0.000000,1773632.048884,1852540.738136,631991.768752,2093807.545081
887,1.192850,0.009640,-0.008674,2524781.797707,0.000000,1773632.048884,1852540.738136,-1449674.228473,2093807.545081
888,1.193997,-0.001597,0.001225,2573627.339103,0.000000,1773632.048884,1852540.738136,418076.735763,2093807.545081
889,1.194210,0.001365,0.010029,2578941.007411,2240646.399854,1773632.048884,1852540.738136,644561.186861,2093807.545081
890,1.194253,0.012456,0.031827,2580713.271830,0.000000,1773632.048884,1852540.738136,598036.765204,2093807.545081
891,1.196163,-0.009083,-0.002482,2592931.872589,0.000000,1773632.048884,1852540.738136,49096.976550,2093807.545081
892,1.196190,0.007693,0.005843,2558610.338928,0.000000,1773632.048884,1852540.738136,-1590499.402846,2093807.545081
893,1.200023,-0.003942,-0.014096,2568368.000101,0.000000,1773632.048884,1852540.738136,65863.322466,2093807.545081
894,1.201322,0.004795,0.034226,2618453.507821,0.000000,1773632.048884,1852540.738136,2321605.521529,2093807.545081
895,1.201668,0.006629,0.022448,2596589.888237,0.000000,1773632.048884,1852540.738136,-847220.919974,2093807.545081
896,1.202760,0.000403,-0.020291,2551920.132829,0.000000,1773632.048884,1852540.738136,91866.498810,2093807.545081
897,1.204753,0.010085,0.016680,2584079.461883,0.000000,1773632.048884,1852540.738136,150468.559177,2093807.545081
898,1.206635,0.002057,0.023992,2620567.956050,0.000000,1773632.048884,1852540.738136,-247087.318305,2093807.545081
899,1.207474,0.000515,0.035394,2643028.669693,0.000000,1773632.048884,1852540.738136,1039730.515566,2093807.545081
900,1.209656,-0.008836,0.027217,2660419.678051,0.000000,1773632.048884,1852540.738136,-589509.204480,2093807.545081
901,1.212212,-0.000175,0.028695,2643675.624800,0.000000,1773632.048884,1852540.738136,-20259.310636,2093807.545081
902,1.212416,0.000766,0.020494,2629471.615654,0.000000,1773632.048884,1852540.738136,-205333.973441,2093807.545081
903,1.214570,0.000178,0.023722,2639707.078887,0.000000,1773632.048884,1852540.738136,-291093.182313,2093807.545081
904,1.216555,0.007259,0.008711,2601775.026508,0.000000,1773632.048884,1852540.738136,-823045.986210,2093807.545081
905,1.217246,-0.012048,-0.006962,2632979.511590,0.000000,1773632.048884,1852540.738136,-1944162.137862,2093807.545081
906,1.217358,-0.007965,0.022157,2664531.344782,0.000000,1773632.048884,1852540.738136,682884.064777,2093807.545081
907,1.217623,0.005091,0.027337,2637122.271527,0.000000,1773632.048884,1852540.738136,-488186.136536,2093807.545081
908,1.218445,0.002372,0.002031,2608831.699032,0.000000,1773632.048884,1852540.738136,-1854101.818443,2093807.545081
909,1.218900,0.000732,0.038455,2667427.423708,0.000000,1773632.048884,1852540.738136,-683912.141298,2093807.545081
910,1.221444,0.010799,-0.021656,2555487.100704,0.000000,1773632.048884,1852540.738136,2347017.329514,2093807.545081
911,1.226591,-0.002065,0.003993,2638698.526695,0.000000,1773632.048884,1852540.738136,-188246.185121,2093807.545081
912,1.232259,-0.012799,0.010991,2687988.171048,0.000000,1773632.048884,1852540.738136,1581018.746605,2093807.545081
913,1.233019,-0.003472,0.013384,2667739.031647,2296873.692222,1773632.048884,1852540.738136,2446863.482700,2093807.545081
914,1.234955,0.010366,-0.020077,2584159.111284,0.000000,1773632.048884,1852540.738136,-433376.477318,2093807.545081
915,1.234965,-0.000807,0.004697,2651411.666537,0.000000,1773632.048884,1852540.738136,-2118392.457051,2093807.545081
916,1.236145,0.008645,0.011319,2637497.678443,0.000000,1773632.048884,1852540.738136,-791689.892038,2093807.545081
917,1.240110,0.000535,0.031929,2696300.686917,0.000000,1773632.048884,1852540.738136,1261760.255588,2093807.545081
918,1.240615,0.018902,0.010077,2615703.724994,0.000000,1773632.048884,1852540.738136,-1460524.124365,2093807.545081
919,1.240717,-0.002384,0.021878,2690766.353871,0.000000,1773632.048884,1852540.738136,1695562.813585,2093807.545081
920,1.241837,-0.005254,0.002265,2672224.807397,0.000000,1773632.048884,1852540.738136,-2480962.975546,2093807.545081
921,1.242147,-0.008779,-0.001560,2676736.955723,0.000000,1773632.048884,1852540.738136,-2718075.727036,2093807.545081
922,1.244289,-0.003663,0.034630,2718670.243641,0.000000,1773632.048884,1852540.738136,-216270.029344,2093807.545081
923,1.245141,0.005864,0.019802,2673527.757359,0.000000,1773632.048884,1852540.738136,761615.004765,2093807.545081
924,1.249237,-0.001742,-0.002846,2668597.858185,0.000000,1773632.048884,1852540.738136,2244019.965174,2093807.545081
925,1.250426,0.012502,0.036018,2688473.265987,0.000000,1773632.048884,1852540.738136,-3035542.486817,2093807.545081
926,1.250989,0.017681,0.034914,2673992.159674,2323558.489602,1773632.048884,1852540.738136,-157010.818870,2093807.545081
927,1.251467,-0.004198,0.005502,2691187.564232,0.000000,1773632.048884,1852540.738136,575993.065763,2093807.545081
928,1.252885,0.012429,0.016406,2664768.949342,0.000000,1773632.048884,1852540.738136,-835022.769974,2093807.545081
929,1.260294,0.000134,-0.014921,2665844.082777,0.000000,1773632.048884,1852540.738136,-25995.424432,2093807.545081
930,1.261662,0.005262,0.003198,2680651.692312,2339592.099828,1773632.048884,1852540.738136,1733846.791372,2093807.545081
931,1.267022,-0.005233,-0.003382,2708733.265002,0.000000,1773632.048884,1852540.738136,-744789.011726,2093807.545081
932,1.271205,-0.021765,0.028321,2803527.796832,0.000000,1773632.048884,1852540.738136,-1404054.682152,2093807.545081
933,1.273029,0.004893,-0.014613,2676224.255446,0.000000,1773632.048884,1852540.738136,986534.192758,2093807.545081
934,1.284370,-0.016060,-0.017288,2747946.237254,0.000000,1773632.048884,1852540.738136,548017.371598,2093807.545081
935,1.284737,-0.000423,0.042904,2791859.501519,0.000000,1773632.048884,1852540.738136,-1323111.592187,2093807.545081
936,1.285163,0.004625,0.001961,2722095.955446,0.000000,1773632.048884,1852540.738136,-44716.296578,2093807.545081
937,1.292494,0.008611,0.027565,2760455.440230,0.000000,1773632.048884,1852540.738136,753041.733172,2093807.545081
938,1.295157,0.019673,-0.002668,2693132.433221,0.000000,1773632.048884,1852540.738136,-632910.314549,2093807.545081
939,1.300020,0.006350,0.021677,2771102.043351,0.000000,1773632.048884,1852540.738136,1121567.039875,2093807.545081
940,1.301966,-0.011660,0.007466,2801241.210168,0.000000,1773632.048884,1852540.738136,-1782812.375038,2093807.545081
941,1.302527,0.005159,0.028142,2787466.846837,0.000000,1773632.048884,1852540.738136,1582824.311628,2093807.545081
942,1.305436,0.005359,0.004914,2759624.005294,0.000000,1773632.048884,1852540.738136,2144205.922291,2093807.545081
943,1.311535,-0.016351,-0.011349,2803660.794527,0.000000,1773632.048884,1852540.738136,-754025.325625,2093807.545081
944,1.313169,0.006057,0.014300,2784196.662465,0.000000,1773632.048884,1852540.738136,-446347.378244,2093807.545081
945,1.322236,0.010119,0.002434,2772768.642756,0.000000,1773632.048884,1852540.738136,338490.057161,2093807.545081
946,1.325753,-0.002107,-0.006366,2798169.700491,0.000000,1773632.048884,1852540.738136,936733.334661,2093807.545081
947,1.326131,0.012121,0.003772,2776139.733656,0.000000,1773632.048884,1852540.738136,-187403.929138,2093807.545081
948,1.329215,-0.007631,-0.005527,2819351.953307,0.000000,1773632.048884,1852540.738136,-358694.604013,2093807.545081
949,1.334501,0.005863,0.023019,2832923.674495,0.000000,1773632.048884,1852540.738136,815277.296265,2093807.545081
950,1.344068,-0.012421,0.013794,2882462.268010,0.000000,1773632.048884,1852540.738136,849195.416738,2093807.545081
951,1.359074,0.010796,0.009872,2843855.582074,0.000000,1773632.048884,1852540.738136,1246872.418548,2093807.545081
952,1.372577,-0.002280,0.019324,2911610.990736,0.000000,1773632.048884,1852540.738136,-1008193.074765,2093807.545081
953,1.373608,0.006624,0.022780,2895840.850693,0.000000,1773632.048884,1852540.738136,-352076.719792,2093807.545081
954,1.382946,0.006096,0.012376,2898671.896415,0.000000,1773632.048884,1852540.738136,162023.755310,2093807.545081
955,1.383752,0.011791,0.017402,2892553.171724,0.000000,1773632.048884,1852540.738136,-1262543.998172,2093807.545081
956,1.384037,0.014255,0.043208,2921191.444213,0.000000,1773632.048884,1852540.738136,591364.203750,2093807.545081
957,1.389311,0.012667,0.011147,2891194.696773,0.000000,1773632.048884,1852540.738136,-186555.889324,2093807.545081
958,1.389347,0.002530,0.005261,2908566.334233,0.000000,1773632.048884,1852540.738136,591105.773724,2093807.545081
959,1.390938,-0.007758,0.021834,2958192.237591,0.000000,1773632.048884,1852540.738136,1717859.727672,2093807.545081
960,1.391786,0.015828,0.021783,2901598.314642,0.000000,1773632.048884,1852540.738136,40691.708702,2093807.545081
961,1.393950,-0.009994,0.006674,2948688.817241,0.000000,1773632.048884,1852540.738136,-1806188.368765,2093807.545081
962,1.395072,0.010229,0.014978,2911811.174445,0.000000,1773632.048884,1852540.738136,-406289.727398,2093807.545081
963,1.396407,-0.003008,0.016969,2949101.405514,0.000000,1773632.048884,1852540.738136,1367154.592509,2093807.545081
